tic_id,astra_class,ra,dec,period,period_source,cadence_type,preprocessing_version,flux_1000_hash,flux_200_hash,folded_flux_1000_hash,folded_flux_200_hash,metadata_hash
196480160,rr_lyrae,15.71808,45.18978,0.48543,catalog,long,phase6_preprocess_v1,3e64896c902f59d82cf24c1ea14d74ed812b20390d17a499e6e816f62bec84e5,891f09fcdad31b838af895306c91153919ada221c37346d90303a8d9e65d0cf6,685fcb2f70f41352cbf7b978b5817aea6e461e34d7fc9b3b3e272e32bc81529e,c50e81034200cbe49322875905858d622d5f45616c2edd8aa011a24dfe8cdfa6,b176098f6f3e62a7e015645e42ded47211387b3e5297791aec57e386aa4f073b
196841796,rr_lyrae,19.29697,42.03383,0.4723648,catalog,long,phase6_preprocess_v1,7ba902eb8725b7b46cd9852966cc83105951c6ae0086c13f4c9e818bb5c5d45e,31b33d06740b4cbd274276adbe3a3851951e8b2d641b56b4e0af753643f881ec,36388637d1920fad141fe59ccaf43be324aa09fd7c1b15722a9a93df710ec064,6fc6c883169cfbc43a7bb42e40be0396f6feb5ff69005f50c7d7d79ca3df00fd,91b4a567f0f899887af941d22c2169627a7fc6b27d9b48f0728707f48e22d08a
197802880,rr_lyrae,52.58694,-55.2991,0.63986,catalog,long,phase6_preprocess_v1,06d3d4176f988b6cc9b3023d9542bcbb21bf50c47c50207f12e2e9120f076e5b,10accbc653e62d00ca012e5d3e8e7325c90c317d368f6370c9e385865c57c88b,2b18dd168e121eb28acda82265216bbc35eb4c7800cd404048ac7dcbfd51ea6d,5f0d10f64c8020ef9c09fb6f9f320a4c912dd877b01d46fe42e44803de4c3c76,57368e1c37b5d54ab470802c4f45f94d8a0d045b4a21179e8fdaac8d4d6ec91c
200745571,rr_lyrae,49.60578,-49.60048,0.6436906,catalog,long,phase6_preprocess_v1,a501db171a28f77175f13a64ae92b45ca51bbace956e239b21f288607495d88e,ee816b0702dd4bfed3e58f3c265a1705efa3a56718084f93e5216ce288c08b89,303cb325520f9ce6a0bc1e96b07bb143915410b050a4fc6a663159536d20de02,f21d7130e1775d8eb24dc658b77f259cae0c89541225beb5d3cc3db80a61dd97,b2e9ba143c26a74c4da308520b5cdc434dab9e3ccd3db83524c8cca82ead1802
200783312,rr_lyrae,50.94832,-48.02215,0.5646738,catalog,long,phase6_preprocess_v1,b0271d7c4984a84f0483398f7e390aafadee3ce87da995a41e5caf3c46dd0471,f50658667a06470022d39cef2f6911e9d18ef981ae7b182275dc5b54215d059b,f712a31459fcad92254892fcbd4940282128324f4d5692957027d11dc781c37a,430f46505431cbabb162c2cb5fda8d25981f97c41aec1bab6b4b30895724270d,9acee79188303018b3e16a689e6f75028e0d165d75f7c5c382a2489039056e96
200878945,rr_lyrae,54.53975,41.40234,0.5921677,catalog,long,phase6_preprocess_v1,9fd02270eecc261c595fac0905a99e9a3f70626a5f342c29090ec778e01d472f,c7c96898fe0d1f63730f5d6dc0157791923a97dc2550c8a597f96306e455c1eb,63868e38c0bb1ef27ccba58c204e0a67da35400ac979e76cfaf730260102deb6,67ab741c9142182915508169b5220749acbea1492d9c4fe34fac026a2ccac17b,8ad5c15298e45b37e5305ac92de7b8b239e356397c9736dfb4edfc1c2d4d4131
200924276,rr_lyrae,54.63683,38.60633,0.617701,catalog,long,phase6_preprocess_v1,da4bc765f10febbe697f97407400b59fa727604760dc2acd15f1f2140bec6db3,aee010f51b181977f612b1c04060411ead43b870ff5c5b1acf74ffda0cafaec4,b3964f1ee32f52c81c9c216182e76ea015805f34e58f0d6dc773a1b57d4be1a4,5486817479dfe6f8cceeaf2f4832697d052e592d5b18f1a76d5e7ac127aee243,aa97c56fa7a52449a15afb67f8200b1fd77b788b1cb2056a888991e28a8f7a85
201249058,stable,0.521527,-56.514902,43.17231446289258,BLS,short,phase6_preprocess_v1,83dcb98b8f6d670ab89c3d949193f7071c87c88d1e8dcda4da2aabc4808e31dd,11c3dd76308cf369d55d534844d9dfde5c3bdb44571260a41475ad04d7346146,a4ebf938b5287b7ef7379fa8dc7a3132782e8c0855f4a28961f312f2b8b5b89c,cbe6801629e57c45e279b2808416fe4f334c07c4f3469c66887b7757fbc4c152,f98859ce2962aff4350c870ce2a7c38cc824913b43118504e675ea13670e57b7
201249904,stable,0.723414,-58.781391,8.99395879175835,BLS,short,phase6_preprocess_v1,ff4418b95e0c2e42d96d3c2cbba7c834a60894fd1f0dd174deb32f8751eb3744,7ce15b0d88d067c80a1674c4aae4aec5ea14fec05421479864425345aa975d33,f035898d1601ee3b70339772832c7fd2594d1ea31924743d437b293b731b1e2c,14791b5b1eef8918225c954cb249cf5e04c66dd36ae68196b51fc729ee7defe7,67fa28243c7774e8826e76d4db43932e01341400f651a39445ef214a73e6c009
201251188,stable,0.817096,-55.405088,27.78007601520304,BLS,short,phase6_preprocess_v1,2b1c80ea1419c7f5386f58c44369dcaf4f42d52c65d6a02708791c75ce87c00f,7959e34bffe9211afe70da659a02aab1ccc221bc913375a896c2cd9cb1a75b2d,3c77fb73e01de0c163000a233315778b8d2a19dc3f5f1bc17cc2010f09e6417f,f1f6f35a102ce8c84d2bf500f2adaf0e4f4bea32719119f1cb4831dab2daaf94,7fc43a47b81374a705beef2b33fad12a4f1b661e9e67894c4fd9b4d56c37ef98
201251549,stable,0.9159,-57.164439,43.03256651330266,BLS,short,phase6_preprocess_v1,9c21efeb5c128110e31aee68d0a917d2bc3cbf2846b2015f9fbb86cdaef43282,c823e4bcb60ee25f7a9be8b33bf53b733ed16b86fc102664d802e051268302d8,1cf0c0b0ade450ddc3fb3a4fd6f9833cc5b53367583520dc05cf234d95c79f59,84dfb891afbfa14d23ec48eb30d0e642fc2d022605972e4a88e02a0ea41fdc96,e290123c2b70d0c9e8e54f85f194a28c7c611e856641f2d77c243ed161eacf3e
201251679,stable,0.97474,-57.830357,18.37703540708142,BLS,short,phase6_preprocess_v1,6703018b35eea32d967258935898ba68a3a98bf8c7a9ad5ffcb8652b24d0ea92,f8678ed9a0e48b6fa78b16c22961b361304b412c25261e9f35806b6d4acbca1f,0345f4b020ccb87f454885bc18416b24d9a35a0c31861992cdda3a3161f79039,68510c44c33ba42b5016bfaf5ceaeed433b14c0b166cdcf1ec2f2afb52644e60,7ebd7d1c502edfadccfa4acb2f40317ca01ad3268081d37c9d7478a3e1f77aae
201252144,stable,1.068714,-59.315181,41.185897179435884,BLS,short,phase6_preprocess_v1,a6a838c7f13d8f54dcb874f2b9ca8cfce280b166b1ec8a69961161668ca8db5d,990982476db75bfb8c3111f130427cacd375d80197ef3e252a02bd27f0e1512c,eb8e7f37a9d10de0ebbe5822e91e8a6fb2027a23d466aacce5e1103428a5e491,c31bdaf8fb65aabfb0e03cd2cea97a5fa0ccf8580d69ca73f0704636eb081649,a2fc9c790de61bd26d37f25f5d5c24890c3b935a98a09b575ec5d16652c9a23d
201252550,stable,1.099309,-57.322875,31.29373874774955,BLS,short,phase6_preprocess_v1,35363ca5982f809bb0de1c6f7b08885a1a335a0f99ce3ffa45065dad8127d3f0,2939ea7085894473edbf629d93ec22ebceb0968926b8a4d575d8b37fd26b692b,979de32a41496f9a5052ce17fea9b103e94c4f8d9ae6fba8945d38a6da08c220,c6d3e1619c4621049ef0ddbdd3179da2b78dafb1063f34c7e77c73324f7152cb,7ae46dc3cfcaca1014d2b68fdc4cbaa690b8af7f3cba28aefc6561ae2889429c
201253941,stable,1.340122,-56.955621,44.81934386877376,BLS,short,phase6_preprocess_v1,e4797a7ce7433eed7a89255fef79418809496c368155caef712541603beff005,90e88beaa8a4acb1febe76c392f85a250109b8291ef42be0c011280552a1095c,bd5947f7d5aadc1431b9ddf4c354205e8ef905ea8a9bcee5d05fc811f8f45801,1235321f40c3fc53dedffc75459d5ae87b13617633e4102a413ab5776bdef177,01d98ce683eac0a9e39e66f48b4f022e1a64ad13f0662ea8ccfdab55ea00462d
201308286,rr_lyrae,3.92571,-58.88353,0.6253168,catalog,long,phase6_preprocess_v1,ee762929547cee4f47c529e914ed9172c11a3140ffc67d5e19d1ccc7bc57efc9,b4f786e15f9c1b3beefe6cee54ed71777488f029a47e34bbe3d5052e4e6d109a,5c5c35e939bbeed93494802fc1fd92472cfe331e73793c304ef467175829af50,cbb4ec5efc7a429bee0063a0b9ea378f740ed08496cece267ee63cd4f82db045,a61ea513583efe0b0e95e6edce3c592c573eae8b79c21772b1e098ba056d377a
201507479,stable,0.866266,53.312701,8.315183036607321,BLS,short,phase6_preprocess_v1,bced95f91172f08c5b279eb5c451651697c1c69cef7dfa28c23805d4fbac1456,60a7e0ad882918901e447c7ffbf52fd4bc786fbf75244c8cede7b5e9b3c2fa60,a7ce75e4f7afa3f82bb06bba5a1f0f2d103a7cea06ded3efd60dfd84c5dc6401,b03f5f3c4211aedc1b5c1d4901ba54d87808de72335c1d4b125f5d554c0dafbf,98d69b5d642bed1cb27d9c17d9ba77016e7236fabb7ea9dfbb4a24caa06dc90e
201574467,cepheid,1.21171,50.23486,9.153375,catalog,long,phase6_preprocess_v1,b50e54aea72094d6ecc093e9c07280a587bb10e7dfdd0637758bffd6354f6423,420e446bd9c6ce8b99c820423454cf2249c42b2d893b2697c9e8c405fa30d6d0,f29ee5a412c61f372798520d6e1b9f56613395565842a36f96ca6bc40543e110,5e5e9848c84acd83bccef4f5da66ae213f9d8b1ae055b84e5d1a316cabb95ed1,fabda56fcfdf76cdf88b90740f982ad4d0c116eb2805fe7f24af1eaed0f2b466
201810980,rr_lyrae,2.59732,52.36393,0.45391,catalog,long,phase6_preprocess_v1,39b145a4418049e061a8318d1c330745d7a0e442da318dccbe5d0f4b3dd007de,fc0356823edaf7a777aa0596d8d83e56bc6daa857be2a85132163c8283ef986a,0a8b94361d5549f1f9e17bc1e3f72797817b5f1739d7a8b26ad88b40ec29d482,d62efaf1ab9a713f5ecf9c5ffc7a374d26933317db33ac559a33530eb7fa6d69,781b00a1343de75404f382f31ebdde67a04b975485f77ab1c15be12d7a7d7954
201939253,rr_lyrae,42.05933,-54.58704,0.5819741,catalog,long,phase6_preprocess_v1,45d636ad25e47ef6071aafc0d54e088783f429e20cf824a37aa7351f2df0337b,13e91c6d2027b33fde66a7f6eaa145c478b2f3c31f6574eb15c20c40865a0e54,a1b564b6af4be56fa1f793e650e6850d593704776b962bacc8d30b1af463dd31,0b0cfda9d6568d19ba14b3c3c542e5b1f9fb718b19f3a0685d48332770efc7ae,6efbf645b3e2d61261a7cf9964cfc53445f6dc8a348d04d97bfb1a24cf873a56
202434136,rr_lyrae,6.29583,51.59203,0.48325,catalog,long,phase6_preprocess_v1,744606de098185355193a9405a23b1ebfba6ea25eca5c50e0d94c419c4df6cac,be4d81a54fea8fe987a0149d59b81f07b33f438b3dca8b322652d99a475d4de4,9a88ad5858ea65ed86311ebbf5f91bf4002c9236790c430e722cfdeb996d2028,19f2177ea7e4e4548c2dea5b9df6260629469fe75d4667a63213af0334f425b2,c24d145af120aa869468c8db094c12060dcc945aaf77ec2e0e2cb50ff64b84b7
202592785,rr_lyrae,7.13858,49.98061,0.95801276,catalog,long,phase6_preprocess_v1,28ca4efc2a5aea30daaa067c0cc6d27d865a676ef6d81a1afd354b0dfb9f0ed1,116f76938a68f0c2187f7079115045524d2bcc7503e89a22595f36b193ee7597,b295c626926c5283113864d276c38c005e4fa77fc7a9a1cabc3fcea303098ca0,66a49d2a1fc8323382004977da7b0a7239de08655ce76b6a6b57bbade25e4d68,9dbba3a65de6a74da17e571d20da5f1bf1017fa3a13d039b3f829a56762d7163
202674052,cepheid,304.0127,35.70205,11.8234399,catalog,long,phase6_preprocess_v1,de1cd078d6017fcf5f09fc7e886574682774e8b0a088b7f72f5616cc69b29b54,e226f76e832efca3d3db53f6410906a43ea83750914e86bf0fb8f48fc66f42ae,f452bd190ee797227171cc097e3c17e4dfc1d2602dfc3d9aafac89844a04a5d9,cbd4d0a3201d721f1ec7b396307eef7be9b81cb5652412b8af6cc31f50a95f4d,37127515fb70bcd84a39d7bc6fc96f1ffa9666ca210aadf9e23118b951eb539a
202992662,cepheid,304.59741,31.93007,6.0328415,catalog,long,phase6_preprocess_v1,e9cd37a54006fc94195a5be65b95c9a42d00639740076802fbcb16c932e175b8,00d3a07de51574e14633272efc610969c8f26553ab814e05f873e5c96f959108,c79c8ec327cea331265fdd7e79906bcd2f85ae0ca4dcae74c9f8a820f72eb78a,38fa5b837697c7b2383667b8d5c2078e0bc5dc02c52c1317e7a47ad84ba878ab,40397cff34043d4e667caf88330601a32b19948ffaf43d307c2b47f5b01fb55a
2047794960,cepheid,359.539359577587,61.2137033342755,4.4793014,catalog,long,phase6_preprocess_v1,156eafed1a138995c25a4c33bde86f11c7a2d9834e72ec1ff47fc4429dbfb6da,d2b3b8b8041f3af0a39795e325ffa709d0997e250dfea6f1bdb1c503a3b1a379,22375a5b4df0a342a9d3aa1a3ac8266a563329025c77a4f999bdbce26b24ef31,073763c731a78135d8b8be09f9b5ee59e25eb3ad59b41eb4eda621c708cb8c80,54c2825041b958a91a7e0bd0d2069fa6644081d8d508df1b81181e59e1d5a453
206549988,rr_lyrae,18.77779,-59.34253,0.4567747,catalog,long,phase6_preprocess_v1,314e19c81576d7b8c37229aa6a6cd195bca0787364691ddbe67ae1040c73c87a,2efcd5071b75b3632a6fc3ebf8187acba5b62ad187134c63c7e6c6bffbd8e867,857561e3b33ab0139e4713e869e5ccc9595cf30d5dc58da8fdfc38f6f332d1b0,7dd483266a824e78c52a719b2902f11283344c547f5590731e01c54e7d7c69f8,389af0b48d279540149fa20083ddb353c6438fe1c15c17fa54e3987bd8866b9f
206615536,rr_lyrae,22.72642,-59.58436,0.5378945,catalog,long,phase6_preprocess_v1,7b7a042f5dbf42aaf4f6c4ad5c2d99f84894b15deaa255d139b35ce93ce443d6,0e487ccdfbe69f70a0b6e856251c0f7d32af6ba1a85020a4b81f528decd657e3,da68f85d1b61c88e75742d272405aa99e1f375ad993d5da60ce5ae1e8dcf6fed,30c851be8242a6366306ce4108a82f2ba1dbf1a11c14705d37c2c07cddd8cbee,62f23575704489943339d6581f51f8eb13fe36a879763fb3503ef888944341c0
207139471,rr_lyrae,43.94298,-55.93623,0.5181122,catalog,long,phase6_preprocess_v1,fb26e25ae1eaa2d3002ee3f22cf2a33497da0e444ffc4e5b913a3a067c789512,61340c5af4128605c4f4c769ccf91f42d33ee87d77b2b90e89db95c54d379583,3b8628c9393c2d14f22f646450c5ae297214e8645ea1b6287f77d36673a0c7ed,961467bef3bd981ae6f7db4b78d05bac436d616e5266e218498fc8d4126df800,297da21c0320ae077a43271a6e2b270d1c999b12a9cbdead9d1ac15098b023b0
207142920,rr_lyrae,44.38938,-59.77157,0.688009,catalog,long,phase6_preprocess_v1,865a316eaa2b03c939ad87b2f2898c7d90ad645fd4d3fb7a3f6bab623d6f232d,08496aa1448c01da2f1851cb9a8c4c88b65d3d616dc16dca1ed6020901c2293f,2a85f249cb5d3bf136b27f3e8199f9cca6214f99b47d791c29c1f0b5f1548018,008971492f0dffc78abed842e40dfe9540d688f9d4a66e78d406fd753058e75c,06783634bec34e9e2f0cb77a6858e7cddf12690e12213f321adf3ca820c8cfd7
207148607,rr_lyrae,45.73815,-55.52753,0.89144,catalog,long,phase6_preprocess_v1,9d823db91076afd535be8dda9befbaabcdd91223c8e6ea851b78eb6a4ea627bf,5f1e4bdd05ec35445e967669c5477cf6e011a45d1ddbbff30ccb3ecc70d8635d,500132d5ab73d7023b2813a058da6b769c19221706e68064c4fdaeed5e49af95,a0d32609327435c456c3e278f133fecf7ac69f591880759418ba23dfda8533db,057ef122fb81e911daddbe97a6db7b3300d4031bb5d95b04d83e9686e7ba4bda
207176955,rr_lyrae,47.21021,-57.19286,0.7387658,catalog,long,phase6_preprocess_v1,df97a2898f5a82e41d8d392f53efa5b5c11c40e95200d15dba12c9ac31b5d7b8,eb21a9d97ebf5bdd40b0f9ad2fb90e7116da035b9b798ecd4171145e5ad6358f,48ba4cb0cb1a2e4a31116eda3eff10b794d108c8774e16a771d6e81c1a2997db,e84ee672b12f8f18f4536ab5897a343de9813c3fc1e026c4f8536b7b00efbe10,0f9a3f3e02580b3ac8d9e246d098110f11e6ba87fc87bfd8e49cd6cb6b7b0db8
207205130,rr_lyrae,48.18652,-56.91849,0.65274,catalog,long,phase6_preprocess_v1,a9c432e0a0a5da5eccf129b3b53457da4663f1376d5d64d859395a233ecb6015,ac0c15e6e9ab76f83d69940425e8eb86b83454889a30fdf9a72d32f5e2c9ece6,aad585f413d9ba46571209480a2d49ab2872b5455f65337f07c237b8feb67178,7dc81296841745c8110dd48a739a356b90ae2fdb54e2206e10398c7520a21f26,7737c4ea5105f09fc1f178b8171e4ad268bba41c5186ade7b45ea35bb059f364
207240438,rr_lyrae,50.43712,-56.76114,0.5455784,catalog,long,phase6_preprocess_v1,31c768af2a350c519597d580cc1a16f5c306e54fc5473793a0bc92fa1d65d823,14515fa934d162ef9ef4249337a5a9386aec4f3839ac9a39958fb8fafdef7a49,0e5f3b3e1096d0c2fa192bde33029fff5277fe3dd44346e61d6d896246e64bb4,03815bc7698c23bd36df4f0992f14c84bbc0f4374229c4a9986b5da961d850fe,b45a1b8405a4a32c1bd0575168b202b0f1cc26a8b95b93be15d6893613f3cd60
208050265,cepheid,207.68454,-57.5805,5.079088,catalog,short,phase6_preprocess_v1,66cb2c8b47e4f8b8203e2dd814582d3cc03b8ce01a0efd43c7c3313d99951d1e,998dfa967510542f57d6dce5086023888fdd9b1284381687ee1f7f4d19677ad5,23216b8ca9e40d531d32edd89e009330f726ab7056bee152af001e6750039b01,61b996128e027d23fd48768c82f76d426705c8c921d0a0d8fded58b6c6bd67e8,b7f5d20ea872c5a15bf393951a6d2fa748af703cee49bf66319b54ea319cdf55
20881066,stable,1.150644,-19.437863,0.32958591718343666,BLS,short,phase6_preprocess_v1,c5d5bf318c277940071529d3174db1ce3a5d3e13a5ad5cee922e7062184df755,46b9c82bc7697f5e4c95c25df5a7135ac522e4ba62629186d9bb89f9de85deb5,79295e707894fb286a3cea3862b7e261180e0bf0331a69a2f13378c28847365c,27c3bea470b0d7036d9fa747083c438209d2a0e248fff2a71e08296809d1fec6,a0f23b2b737ef7d600305e9d4aff0dbd9847d61d973506658a018fedd7304080
20881260,stable,1.078983,-20.568745,12.647369473894779,BLS,short,phase6_preprocess_v1,fdb11fba3c7ca0f74666008ac89b28dc8e94ed8e1bbdc461bf0cc4e679c73d00,4fbe7876ce3264aeafe5bfe7c93672a84efd46b3d1c9fd7102fbac315e5c211c,7d15cdb97fb9c5f768dac51444e20caac5788d343d128e6e3fd7dc83de4d26fc,95aafeec35daa104a14bba69a7cdd7835aa63fce4f8bb98ab1dd060ffc7b01fe,d08d8a3ac1ff153434afacf40a2e2609f6eb7238c8b5071cd7e238d19465f8e0
20891335,stable,1.077498,-23.253952,35.00704140828166,BLS,short,phase6_preprocess_v1,899638af8123dab7a3e1e24ab098c0fbfe73db0f334b302d4af5817eb419f1f1,6577dc2f4ce306e0b02ac07b9c7ffc41b808d666b5cc45ed7fac9c44a57d6a68,b527e75ad52b984fc3685ca55510bf34df1ed63812b95617246ac7a09756673b,c6e99f8664d3e48aae92a7e7b5025a61dad2907d4cebe59e592f1009d718d35a,a4981dddbe46976de4a4eefce78bc335e78c8e427250e24c07e3175717fa3030
20892362,stable,1.237204,-18.178503,0.20980196039207843,BLS,short,phase6_preprocess_v1,f2357b54e86fdb6155cdf1b0f5dc98471eba7205b3515f87a71cdd9bd8a58595,feb4fb43fcc9e632a5deccbf0e5ac94994b0a634340d96921f98475c71b5a6f5,660cb19cd1960efee58a50a10cd752711c2317a8f875ad72c316baa9e7dbdffc,a05c3d9f80168b75576b27959d31750cad3e50e13cda2df57ec27508eac78d80,c845a6c67d349859196282bccc61c1d52afa528be6bb78a63e0e0c85354429f7
20892978,stable,1.333463,-21.315303,48.482736547309464,BLS,short,phase6_preprocess_v1,1e8cee02f767846c586b0d498947fcecb82441c094617901c32e61e6914952f7,a9eeb874b4a56b1ecbd6e636bb4eaccd6d0c79698642ac5e04f19be80f80c269,41fd6ea6d8bcb22cd15eb803ded10f54ce1b7f724e7f2e21c13e5226ba19fe5e,17e028a6b51bb3ee828b0c70cad2b38995089142664cc80c7e29fccbed0637c6,6b689641daeb869722c0ecf43ef7b1123c323425808015139d4f6c4a74cfac03
20897314,stable,1.429272,-22.50977,42.63328665733147,BLS,short,phase6_preprocess_v1,10e32de694207d608a5ac7589a5d14365fbe0c57f3fc538a65d28fa40b3d6759,2f0d2dd1403b81380300c0bc4a36255d75584c744cf4a4e1f12329fffe7fe2d1,64df86375b796b585d77aaa5c30d280a16efc6a190398e6e309662189f077aef,675450a60a4e5bd87ac82d2032540f42fdb14076c8ce6c870fb7c21acb1aade3,7ef60932e216e96bc2e90769f8d7cb10045b6a86fe2e8eeb2db7322a107275af
209123417,cepheid,209.77238,-58.78625,5.8197,catalog,short,phase6_preprocess_v1,5702350934081e70ca5cc56e4207078bbf3d46adf7ecac302963d694430316a8,23b1ae0abe776637bf7e8b115732801caa91d796a05c51a09af39f3bfa8cd5b0,82901d2373f3ae232e4bae1fe4d5f7a94f5fed83171b916a184bdd0e1ba5b656,01cd0e9ab131631fbde2bcabe5020b8b2064af58686fe0b377951a942d193057,a877fa658e514450a51c1899578ba17a50b0bc61efdc48d5aac72dde986f7f10
20926299,rr_lyrae,10.10265,-21.5762,0.5653559,catalog,long,phase6_preprocess_v1,047ca7a608e683510e8ce97685081cbb3a5f012d244f458e5b046c992b728152,7b8d1d0a61fcc586506fcda028e946ba2a0cca77763b6c6e023107a13837f3ee,c15b999c2a596919ce793b2110791d2e7a6a970cbd981a188db4dff6a50479c4,a58e9c4021d7451a849bce81cda9f96cff982f3aeb5b23f6693d723175d58e30,46508a4fad5806e4f806342bd9e4ff33d0149960fc7081c5107d02c12b526a3b
213014799,rr_lyrae,11.33596,-4.32358,0.56667,catalog,long,phase6_preprocess_v1,b3612683b73cde80f4b52a2eaf97c4ef1a871cff72173cbcd161dee86edf6fa4,514d13aa6721e307cfce7f0a737ef298dce22e963a8cb89af9dc53988a3f35d2,7533c869ef056b6774330be183a767bf3a7e3fbe706e21c58637cf5b3336fd42,a531bfa47c760db6a09dbf107fb56a1b4bb89904fb84a2ead33f63c9c29a1540,2a995a17f2fd29734551228fe298121c96a6431950214925e8648baf85fbfa81
216361793,cepheid,295.35289,27.98215,8.8372,catalog,long,phase6_preprocess_v1,529112a2b121fefe1544f3de16815cb9577252c38f3da6e7a2db983228c3e355,3764bc27f7173d92dadaa25becb91ae6f8270c22b621f8806aedfc5960b0ab3b,df3936b2876f7586bb352e477f4a6e23ed215fd9e61ca575367b670ae6760fd8,44237bf49bb25107507a642541a3d9ae95962f0751b891df9d29e59c626a16d4,1a696020fe457c9101f39f311445082658e0c35ef9964222ded524126ffc5a09
219313594,eclipsing_binary,171.78891,-19.22136,0.4971443,catalog,long,phase6_preprocess_v1,45099f42c2a97ca3e26b71a69f31aa38d2bcace25eef6c9f16f6759eb5fdd2a9,fc50ac6bd92e37b21e1cae5793ed12b08b2909cafc310ea002fc45e6ca6de234,842ea333416b0c55aa777b566bf5a708b007a272584c40b69a99b2fe63b516ad,543926598d9c34e1110d57f4e14505a5aae4e159536f791e4efb1ca853c7926b,5989515d6bde1c8274eeab7419cdaf47532187e1a7f9db13fe04085daedda86d
219852889,solar_like,256.582716573199,68.8615772659422,23.148429685937188,BLS,long,phase6_preprocess_v1,dc0d10aabd779d6b9bb4b722e59c20a2c7cb5b229077095cbf9cd9ba257176da,f76394e6a5e90883af6af0c2b6f6820872494afdc1d48cd4ba5fed12ee333f33,f3663532ca1b525e90e53d6765880b10a52729368dccc3b714fa7e715949c5de,95d1490c479de961997ba2334662ef82dcbbf16359c0fab1548644fe1c17b4e7,5d8994339641a89ee5f583e1e224799700cd42be95ce9c67a4e685aacf0ef6f8
220015331,rr_lyrae,32.35488,-52.16972,0.625598,catalog,long,phase6_preprocess_v1,b8a59bfd672f342d1a7e778876753fb7d22dc10e5598da8508048a8171284dfc,4b43d7a8c4391e3609e170bb177b1a809d0825e3f82488f5e23f2d13dcdb1f9c,6d1f4dffa2b64ecb8486027c6c7bfc7437a2781314a5a655051daaaeeb03e548,45e5a5bb1888b6f23d1355af8ca82d6a37420d07aabca11ad5a3dbb9bc218e3d,9d83c60208d49292cb43f6bd916351f87aa3772e7b949cfbc44dc473d89e585f
220578651,rr_lyrae,48.17884,-65.40035,0.548974,catalog,long,phase6_preprocess_v1,efae76b092a44069b424b873e6e693a870aa745eec57f437952be5733d74d1c7,874425b850bacff2f76bc827a02f9b99ae0279367a8e406f800eabc6ae34fc26,afc3f6856fb7c39d003bff994d2e7112faff1913badffdbde8cf83fbc421d542,8a0f722382698db3de3762fb941a85ec53e92ed91247c91d1920ae46cb1aa50f,f44d3cdfc8dfffb94bb35fbd96010555dff830b1eaea39017dc4c6b30beb6e2a
229088842,rr_lyrae,3.34148,-42.91984,0.74396,catalog,long,phase6_preprocess_v1,057b87f882aba458ff732f4fced90d7a535104f2d8ed9ef14286b51b7f282809,86fe96d7a7100524949f3addb440e2d3bd1e7b43b6f7c5f1216acea619df27b1,69604bf81bf9200cd3434e7595a3d27dabd327b83f95dafbfc032ab2bd3870ab,d27af88686a0dcffd4b36c59c64a831414d765f4647ef49bc1bd4606109ce506,8549387bf1ffcd3bcd4383b13c54a1e0d8faeddd67d474b6b25a77d52ad016e3
229115055,rr_lyrae,18.00238,-50.04629,0.6812389,catalog,long,phase6_preprocess_v1,94439ce9ff95dfd115519cde3f4ee9e912af43641fd52d93fbe39e326bd4d300,21b12a19b011fbad0e584511a643d77b3e3fb0b007881b6a4a35114f74866a74,f8094c24918d9e7a5e7a418f6764763904819d20aae0ae10b50466146c41c6f0,763a6f64a7392966f4fa9b94f56686a43533bd533a0e37ccdac3f730a26d3446,fcb5bebbcf40076c0bd9e2ae4a637b433e471c8c09d6863c294ef31cb8ce30ba
229142196,rr_lyrae,26.4087101376299,-53.6957329225833,0.60076,catalog,long,phase6_preprocess_v1,36dfd7789372c542741301c9f6c1b069adabf5577a268922e7b1044c1562f40b,891e96c1bd50c3400b3125c38f3059d063979d8d1271bd3dbe2e08c95de638f0,6f5b96c90f8551451859f71b96839efe641b4be0adfba0d3522d741ea4b0c5d6,6c589bd35e472a1fe35b2d2d5f7c7965d0560eabbdf5fb889b6fca379777bb82,b655a173c53a8f7a17c647f685e62a480a1fc2c36372b0f663bb0cb338d9d45e
229152185,rr_lyrae,27.89854,-49.65481,0.7929588,catalog,long,phase6_preprocess_v1,7952eccdf4adc520269a741a479543352217cd0a336c78697889d25a61782b89,3b97e6501a21f61c52410f4dba75b6c151b465dc33fc440b855080e5255582ca,14634dbe31639d2fcdb0ccec342a980846dce57167663561500576728c5d6a3d,391e606ab6ecd834476892c99c1a072e3560c844dde3e6aa633b0ed553f7c0db,fe0a4d9da4e3d438a09bc90a924c3b9a2fa6af1d5daaa8538a8effb4d5b60bcd
229980646,solar_like,198.947451266394,-29.5058844567139,11.529385877175434,BLS,short,phase6_preprocess_v1,998c4a385b03787f32dc5a4c0f5a9e60709fb3ca8bcba926678936506db99b46,6b535bad348de73504c56a784d4b1cb3295ab8f8dbda2452a87cb6cfb57f7cb6,35425dbf5f42e06ba46fd31e297717d580d0197c7bdc5a2ffb224d5bf69cc969,b2ddc9ab89a2e801724cd4ff14dde5f2144a9da4811fda478e73d9de488c1abf,5e666dd667fdcaf622e270b29ef3339a4fb83469b0ef91deb1cd0f6d849d0e6d
